Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,Google,1,examples,2615,2.905,1.535
By number of commits to file,Google,1,federation,2595,2.883,1.523
By number of commits to file,Google,1,third_party,2462,2.735,1.445
By number of commits to file,Google,1,pkg/apis,1895,2.105,1.112
By number of commits to file,Google,1,pkg/kubectl/cmd,1871,2.079,1.098
By number of commits to file,Google,1,plugin,1871,2.079,1.098
All By number of commits to file,Red Hat,2,"",51628,30.307,30.307
By number of commits to file,Red Hat,2,pkg,31704,61.409,18.611
By number of commits to file,Red Hat,2,pkg/client,6789,13.15,3.985
By number of commits to file,Red Hat,2,staging,4616,8.941,2.71
By number of commits to file,Red Hat,2,staging/src/k8s.io,4582,8.875,2.69
By number of commits to file,Red Hat,2,pkg/registry,4564,8.84,2.679
By number of commits to file,Red Hat,2,pkg/kubectl,3194,6.187,1.875
By number of commits to file,Red Hat,2,test,3107,6.018,1.824
By number of commits to file,Red Hat,2,pkg/api,2926,5.667,1.718
By number of commits to file,Red Hat,2,staging/src/k8s.io/client-go,2779,5.383,1.631
By number of commits to file,Red Hat,2,cmd,2462,4.769,1.445
By number of commits to file,Red Hat,2,pkg/controller,2363,4.577,1.387
By number of commits to file,Red Hat,2,pkg/client/clientset_generated,2329,4.511,1.367
By number of commits to file,Red Hat,2,pkg/kubelet,2285,4.426,1.341
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,2145,4.155,1.259
By number of commits to file,Red Hat,2,plugin,1993,3.86,1.17
By number of commits to file,Red Hat,2,plugin/pkg,1917,3.713,1.125
By number of commits to file,Red Hat,2,pkg/apis,1756,3.401,1.031
By number of commits to file,Red Hat,2,test/e2e,1713,3.318,1.006
By number of commits to file,Red Hat,2,federation,1664,3.223,0.977
By number of commits to file,Red Hat,2,docs,1464,2.836,0.859
By number of commits to file,Red Hat,2,pkg/volume,1370,2.654,0.804
By number of commits to file,Red Hat,2,contrib,1346,2.607,0.79
By number of commits to file,Red Hat,2,pkg/registry/core,1271,2.462,0.746
By number of commits to file,Red Hat,2,pkg/client/informers,1179,2.284,0.692
All By number of commits to file,Self,3,"",2818,1.654,1.654
By number of commits to file,Self,3,cmd,586,20.795,0.344
By number of commits to file,Self,3,pkg,531,18.843,0.312
By number of commits to file,Self,3,cmd/kubeadm,511,18.133,0.3
By number of commits to file,Self,3,cmd/kubeadm/app,507,17.991,0.298
By number of commits to file,Self,3,cluster,405,14.372,0.238
By number of commits to file,Self,3,third_party,376,13.343,0.221
By number of commits to file,Self,3,third_party/src,373,13.236,0.219
By number of commits to file,Self,3,docs,274,9.723,0.161
By number of commits to file,Self,3,third_party/src/code.google.com/p,232,8.233,0.136
By number of commits to file,Self,3,third_party/src/code.google.com/p/google-api-go-client,224,7.949,0.131
By number of commits to file,Self,3,docs/getting-started-guides,188,6.671,0.11
By number of commits to file,Self,3,examples,139,4.933,0.082
By number of commits to file,Self,3,third_party/src/github.com,115,4.081,0.068
By number of commits to file,Self,3,cluster/images,114,4.045,0.067
By number of commits to file,Self,3,test,112,3.974,0.066
By number of commits to file,Self,3,cmd/kubeadm/app/cmd,111,3.939,0.065
By number of commits to file,Self,3,cmd/kubeadm/app/master,108,3.833,0.063
By number of commits to file,Self,3,pkg/kubelet,100,3.549,0.059
By number of commits to file,Self,3,cmd/kubeadm/app/phases,98,3.478,0.058
By number of commits to file,Self,3,federation,84,2.981,0.049
By number of commits to file,Self,3,cluster/images/hyperkube,83,2.945,0.049
By number of commits to file,Self,3,plugin,81,2.874,0.048
By number of commits to file,Self,3,plugin/pkg,78,2.768,0.046
By number of commits to file,Self,3,pkg/kubectl,75,2.661,0.044
All By number of commits to file,CoreOS,4,"",2337,1.372,1.372
By number of commits to file,CoreOS,4,pkg,1390,59.478,0.816
By number of commits to file,CoreOS,4,pkg/kubelet,668,28.584,0.392
By number of commits to file,CoreOS,4,pkg/registry,306,13.094,0.18
By number of commits to file,CoreOS,4,cluster,299,12.794,0.176
By number of commits to file,CoreOS,4,pkg/kubelet/rkt,220,9.414,0.129
By number of commits to file,CoreOS,4,cluster/gce,210,8.986,0.123
By number of commits to file,CoreOS,4,cluster/gce/coreos,173,7.403,0.102
By number of commits to file,CoreOS,4,plugin,168,7.189,0.099
By number of commits to file,CoreOS,4,plugin/pkg,164,7.018,0.096
By number of commits to file,CoreOS,4,pkg/storage,127,5.434,0.075
By number of commits to file,CoreOS,4,pkg/kubelet/rkt/rkt.go,106,4.536,0.062
By number of commits to file,CoreOS,4,docs,104,4.45,0.061
By number of commits to file,CoreOS,4,cluster/gce/coreos/kube-manifests,99,4.236,0.058
By number of commits to file,CoreOS,4,plugin/pkg/scheduler,97,4.151,0.057
By number of commits to file,CoreOS,4,pkg/kubelet/dockertools,96,4.108,0.056
By number of commits to file,CoreOS,4,test,80,3.423,0.047
By number of commits to file,CoreOS,4,pkg/client,77,3.295,0.045
By number of commits to file,CoreOS,4,pkg/kubelet/kubelet.go,76,3.252,0.045
By number of commits to file,CoreOS,4,cmd,72,3.081,0.042
By number of commits to file,CoreOS,4,cluster/gce/coreos/kube-manifests/addons,71,3.038,0.042
By number of commits to file,CoreOS,4,hack,66,2.824,0.039
By number of commits to file,CoreOS,4,pkg/kubelet/container,59,2.525,0.035
By number of commits to file,CoreOS,4,pkg/apis,57,2.439,0.033
By number of commits to file,CoreOS,4,pkg/storage/etcd3,49,2.097,0.029
By number of commits to file,CoreOS,4,pkg/kubelet/kubelet_test.go,46,1.968,0.027
All By number of commits to file,Huawei,5,"",2323,1.364,1.364
By number of commits to file,Huawei,5,pkg,821,35.342,0.482
By number of commits to file,Huawei,5,federation,479,20.62,0.281
By number of commits to file,Huawei,5,docs,375,16.143,0.22
By number of commits to file,Huawei,5,pkg/kubectl,212,9.126,0.124
By number of commits to file,Huawei,5,test,206,8.868,0.121
By number of commits to file,Huawei,5,federation/pkg,189,8.136,0.111
By number of commits to file,Huawei,5,docs/user-guide,171,7.361,0.1
By number of commits to file,Huawei,5,federation/client,170,7.318,0.1
By number of commits to file,Huawei,5,federation/client/clientset_generated,169,7.275,0.099
By number of commits to file,Huawei,5,pkg/kubectl/cmd,146,6.285,0.086
By number of commits to file,Huawei,5,docs/user-guide/kubectl,138,5.941,0.081
By number of commits to file,Huawei,5,pkg/api,137,5.898,0.08
By number of commits to file,Huawei,5,cluster,118,5.08,0.069
By number of commits to file,Huawei,5,plugin,115,4.95,0.068
By number of commits to file,Huawei,5,test/e2e,110,4.735,0.065
By number of commits to file,Huawei,5,pkg/kubelet,110,4.735,0.065
By number of commits to file,Huawei,5,docs/man,110,4.735,0.065
By number of commits to file,Huawei,5,plugin/pkg,109,4.692,0.064
By number of commits to file,Huawei,5,docs/man/man1,105,4.52,0.062
By number of commits to file,Huawei,5,pkg/registry,97,4.176,0.057
By number of commits to file,Huawei,5,federation/pkg/federation-controller,93,4.003,0.055
By number of commits to file,Huawei,5,plugin/pkg/scheduler,88,3.788,0.052
By number of commits to file,Huawei,5,federation/client/clientset_generated/federation_internalclientset,84,3.616,0.049
By number of commits to file,Huawei,5,pkg/controller,79,3.401,0.046
By number of commits to file,Huawei,5,federation/pkg/kubefed,68,2.927,0.04
All By number of commits to file,FathomDB,6,"",1496,0.878,0.878
By number of commits to file,FathomDB,6,pkg,744,49.733,0.437
By number of commits to file,FathomDB,6,cluster,487,32.553,0.286
By number of commits to file,FathomDB,6,pkg/cloudprovider,322,21.524,0.189
By number of commits to file,FathomDB,6,cluster/aws,293,19.586,0.172
By number of commits to file,FathomDB,6,pkg/cloudprovider/providers,153,10.227,0.09
By number of commits to file,FathomDB,6,cluster/saltbase,129,8.623,0.076
By number of commits to file,FathomDB,6,cluster/saltbase/salt,124,8.289,0.073
By number of commits to file,FathomDB,6,pkg/api,122,8.155,0.072
By number of commits to file,FathomDB,6,pkg/cloudprovider/providers/aws,119,7.955,0.07
By number of commits to file,FathomDB,6,cluster/aws/util.sh,111,7.42,0.065
By number of commits to file,FathomDB,6,pkg/cloudprovider/aws,93,6.217,0.055
By number of commits to file,FathomDB,6,cluster/aws/templates,82,5.481,0.048
By number of commits to file,FathomDB,6,pkg/volume,77,5.147,0.045
By number of commits to file,FathomDB,6,test,77,5.147,0.045
By number of commits to file,FathomDB,6,test/e2e,76,5.08,0.045
By number of commits to file,FathomDB,6,pkg/cloudprovider/providers/aws/aws.go,68,4.545,0.04
By number of commits to file,FathomDB,6,pkg/kubelet,68,4.545,0.04
By number of commits to file,FathomDB,6,federation,65,4.345,0.038
By number of commits to file,FathomDB,6,federation/pkg,61,4.078,0.036
By number of commits to file,FathomDB,6,pkg/cloudprovider/aws/aws.go,57,3.81,0.033
By number of commits to file,FathomDB,6,federation/pkg/dnsprovider,52,3.476,0.031
By number of commits to file,FathomDB,6,federation/pkg/dnsprovider/providers,45,3.008,0.026
By number of commits to file,FathomDB,6,cluster/gce,38,2.54,0.022
By number of commits to file,FathomDB,6,pkg/registry,38,2.54,0.022
By number of commits to file,FathomDB,6,pkg/controller,33,2.206,0.019
All By number of commits to file,Mirantis,7,"",1233,0.724,0.724
By number of commits to file,Mirantis,7,pkg,858,69.586,0.504
By number of commits to file,Mirantis,7,pkg/kubectl,200,16.221,0.117
By number of commits to file,Mirantis,7,pkg/kubelet,167,13.544,0.098
By number of commits to file,Mirantis,7,pkg/kubectl/cmd,140,11.354,0.082
By number of commits to file,Mirantis,7,pkg/controller,89,7.218,0.052
By number of commits to file,Mirantis,7,pkg/apis,62,5.028,0.036
By number of commits to file,Mirantis,7,pkg/util,56,4.542,0.033
By number of commits to file,Mirantis,7,test,51,4.136,0.03
By number of commits to file,Mirantis,7,contrib,49,3.974,0.029
By number of commits to file,Mirantis,7,pkg/registry,49,3.974,0.029
By number of commits to file,Mirantis,7,contrib/mesos,49,3.974,0.029
By number of commits to file,Mirantis,7,plugin/pkg,48,3.893,0.028
By number of commits to file,Mirantis,7,contrib/mesos/pkg,47,3.812,0.028
By number of commits to file,Mirantis,7,pkg/volume,46,3.731,0.027
By number of commits to file,Mirantis,7,pkg/api,42,3.406,0.025
By number of commits to file,Mirantis,7,pkg/client,40,3.244,0.023
By number of commits to file,Mirantis,7,test/e2e,40,3.244,0.023
By number of commits to file,Mirantis,7,hack,38,3.082,0.022
By number of commits to file,Mirantis,7,federation,35,2.839,0.021
By number of commits to file,Mirantis,7,pkg/controller/daemon,33,2.676,0.019
By number of commits to file,Mirantis,7,docs,31,2.514,0.018
By number of commits to file,Mirantis,7,pkg/kubelet/server,29,2.352,0.017
By number of commits to file,Mirantis,7,staging/src/k8s.io,26,2.109,0.015
All By number of commits to file,Kismatic,8,"",1087,0.638,0.638
By number of commits to file,Kismatic,8,third_party/ui/bower_components,702,64.581,0.412
By number of commits to file,Kismatic,8,www,370,34.039,0.217
By number of commits to file,Kismatic,8,third_party/ui/bower_components/angular-material,301,27.691,0.177
By number of commits to file,Kismatic,8,third_party/ui/bower_components/angular-material/modules,277,25.483,0.163
By number of commits to file,Kismatic,8,www/master,239,21.987,0.14
By number of commits to file,Kismatic,8,third_party/ui/bower_components/angular-material/modules/js,188,17.295,0.11
By number of commits to file,Kismatic,8,third_party/ui/bower_components/modernizr,141,12.971,0.083
By number of commits to file,Kismatic,8,www/master/components,129,11.868,0.076
By number of commits to file,Kismatic,8,www/master/components/dashboard,127,11.684,0.075
By number of commits to file,Kismatic,8,www/app,112,10.304,0.066
By number of commits to file,Kismatic,8,third_party/ui/bower_components/modernizr/feature-detects,103,9.476,0.06
By number of commits to file,Kismatic,8,third_party/ui/bower_components/jquery,90,8.28,0.053
By number of commits to file,Kismatic,8,third_party/ui/bower_components/angular-material/modules/closure,88,8.096,0.052
By number of commits to file,Kismatic,8,third_party/ui/bower_components/jquery/src,84,7.728,0.049
By number of commits to file,Kismatic,8,www/app/components,68,6.256,0.04
By number of commits to file,Kismatic,8,www/app/components/dashboard,65,5.98,0.038
By number of commits to file,Kismatic,8,www/master/components/dashboard/js/modules,48,4.416,0.028
By number of commits to file,Kismatic,8,www/master/shared,43,3.956,0.025
By number of commits to file,Kismatic,8,www/master/components/dashboard/views,41,3.772,0.024
By number of commits to file,Kismatic,8,www/app/components/dashboard/views,41,3.772,0.024
By number of commits to file,Kismatic,8,www/master/components/dashboard/js/modules/controllers,34,3.128,0.02
By number of commits to file,Kismatic,8,www/app/assets,30,2.76,0.018
All By number of commits to file,IBM,9,"",937,0.55,0.55
By number of commits to file,IBM,9,pkg,283,30.203,0.166
By number of commits to file,IBM,9,test,222,23.693,0.13
By number of commits to file,IBM,9,test/images,194,20.704,0.114
By number of commits to file,IBM,9,docs,99,10.566,0.058
By number of commits to file,IBM,9,pkg/kubectl,90,9.605,0.053
By number of commits to file,IBM,9,pkg/kubectl/cmd,67,7.15,0.039
By number of commits to file,IBM,9,plugin,63,6.724,0.037
By number of commits to file,IBM,9,plugin/pkg,60,6.403,0.035
By number of commits to file,IBM,9,pkg/api,49,5.229,0.029
By number of commits to file,IBM,9,cluster,47,5.016,0.028
By number of commits to file,IBM,9,plugin/pkg/scheduler,47,5.016,0.028
By number of commits to file,IBM,9,staging/src/k8s.io,46,4.909,0.027
By number of commits to file,IBM,9,docs/design,41,4.376,0.024
By number of commits to file,IBM,9,pkg/kubelet,41,4.376,0.024
By number of commits to file,IBM,9,pkg/controller,39,4.162,0.023
By number of commits to file,IBM,9,docs/devel,38,4.055,0.022
By number of commits to file,IBM,9,hack,35,3.735,0.021
By number of commits to file,IBM,9,examples,31,3.308,0.018
By number of commits to file,IBM,9,staging/src/k8s.io/client-go,28,2.988,0.016
By number of commits to file,IBM,9,cmd,24,2.561,0.014
By number of commits to file,IBM,9,federation,23,2.455,0.014
By number of commits to file,IBM,9,cluster/ubuntu,23,2.455,0.014
By number of commits to file,IBM,9,api,22,2.348,0.013
All By number of commits to file,Microsoft,10,"",792,0.465,0.465
By number of commits to file,Microsoft,10,pkg,409,51.641,0.24
By number of commits to file,Microsoft,10,docs,186,23.485,0.109
By number of commits to file,Microsoft,10,pkg/kubectl,168,21.212,0.099
By number of commits to file,Microsoft,10,pkg/kubectl/cmd,163,20.581,0.096
By number of commits to file,Microsoft,10,pkg/cloudprovider,118,14.899,0.069
By number of commits to file,Microsoft,10,pkg/cloudprovider/providers,116,14.646,0.068
By number of commits to file,Microsoft,10,pkg/cloudprovider/providers/azure,106,13.384,0.062
By number of commits to file,Microsoft,10,cluster,77,9.722,0.045
By number of commits to file,Microsoft,10,docs/proposals,68,8.586,0.04
By number of commits to file,Microsoft,10,docs/design,53,6.692,0.031
By number of commits to file,Microsoft,10,docs/devel,51,6.439,0.03
By number of commits to file,Microsoft,10,pkg/kubelet,40,5.051,0.023
By number of commits to file,Microsoft,10,cluster/azure,36,4.545,0.021
By number of commits to file,Microsoft,10,translations,32,4.04,0.019
By number of commits to file,Microsoft,10,pkg/proxy,26,3.283,0.015
By number of commits to file,Microsoft,10,pkg/kubelet/dockershim,25,3.157,0.015
By number of commits to file,Microsoft,10,pkg/cloudprovider/providers/azure/azure_loadbalancer.go,23,2.904,0.014
By number of commits to file,Microsoft,10,pkg/proxy/winuserspace,22,2.778,0.013
By number of commits to file,Microsoft,10,translations/kubectl,22,2.778,0.013
By number of commits to file,Microsoft,10,hack,18,2.273,0.011
By number of commits to file,Microsoft,10,pkg/cloudprovider/providers/azure/azure_test.go,17,2.146,0.01
By number of commits to file,Microsoft,10,cluster/saltbase/salt,15,1.894,0.009
By number of commits to file,Microsoft,10,pkg/kubectl/cmd/config,14,1.768,0.008
By number of commits to file,Microsoft,10,release,14,1.768,0.008
All By number of commits to file,Hyper.sh,11,"",758,0.445,0.445
By number of commits to file,Hyper.sh,11,pkg,582,76.781,0.342
By number of commits to file,Hyper.sh,11,pkg/kubelet,480,63.325,0.282
By number of commits to file,Hyper.sh,11,pkg/kubelet/kuberuntime,129,17.018,0.076
By number of commits to file,Hyper.sh,11,pkg/kubelet/dockershim,122,16.095,0.072
By number of commits to file,Hyper.sh,11,test,64,8.443,0.038
By number of commits to file,Hyper.sh,11,pkg/kubelet/api,58,7.652,0.034
By number of commits to file,Hyper.sh,11,test/e2e,40,5.277,0.023
By number of commits to file,Hyper.sh,11,pkg/kubelet/api/v1alpha1/runtime,36,4.749,0.021
By number of commits to file,Hyper.sh,11,pkg/kubelet/dockertools,33,4.354,0.019
By number of commits to file,Hyper.sh,11,pkg/controller,29,3.826,0.017
By number of commits to file,Hyper.sh,11,federation,29,3.826,0.017
By number of commits to file,Hyper.sh,11,federation/pkg,28,3.694,0.016
By number of commits to file,Hyper.sh,11,plugin,27,3.562,0.016
By number of commits to file,Hyper.sh,11,plugin/pkg,26,3.43,0.015
By number of commits to file,Hyper.sh,11,federation/pkg/federation-controller,26,3.43,0.015
By number of commits to file,Hyper.sh,11,plugin/pkg/scheduler,26,3.43,0.015
By number of commits to file,Hyper.sh,11,pkg/kubelet/container,24,3.166,0.014
By number of commits to file,Hyper.sh,11,pkg/kubelet/remote,23,3.034,0.014
By number of commits to file,Hyper.sh,11,test/e2e_node,22,2.902,0.013
By number of commits to file,Hyper.sh,11,hack,20,2.639,0.012
By number of commits to file,Hyper.sh,11,pkg/kubelet/kuberuntime/kuberuntime_manager.go,19,2.507,0.011
By number of commits to file,Hyper.sh,11,pkg/kubelet/api/v1alpha1/runtime/api.proto,18,2.375,0.011
By number of commits to file,Hyper.sh,11,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,18,2.375,0.011
By number of commits to file,Hyper.sh,11,pkg/util,18,2.375,0.011
All By number of commits to file,Docker,12,"",743,0.436,0.436
By number of commits to file,Docker,12,pkg,393,52.894,0.231
By number of commits to file,Docker,12,pkg/kubelet,121,16.285,0.071
By number of commits to file,Docker,12,contrib,87,11.709,0.051
By number of commits to file,Docker,12,docs,79,10.633,0.046
By number of commits to file,Docker,12,pkg/util,73,9.825,0.043
By number of commits to file,Docker,12,contrib/ansible,73,9.825,0.043
By number of commits to file,Docker,12,docs/getting-started-guides,64,8.614,0.038
By number of commits to file,Docker,12,contrib/ansible/roles,64,8.614,0.038
By number of commits to file,Docker,12,cluster,59,7.941,0.035
By number of commits to file,Docker,12,cluster/ubuntu,52,6.999,0.031
By number of commits to file,Docker,12,pkg/kubelet/dockertools,49,6.595,0.029
By number of commits to file,Docker,12,test,41,5.518,0.024
By number of commits to file,Docker,12,docs/getting-started-guides/docker-multinode,39,5.249,0.023
By number of commits to file,Docker,12,pkg/volume,38,5.114,0.022
By number of commits to file,Docker,12,plugin,33,4.441,0.019
By number of commits to file,Docker,12,cmd,32,4.307,0.019
By number of commits to file,Docker,12,pkg/client,31,4.172,0.018
By number of commits to file,Docker,12,plugin/pkg,30,4.038,0.018
By number of commits to file,Docker,12,test/e2e,26,3.499,0.015
By number of commits to file,Docker,12,pkg/controller,25,3.365,0.015
By number of commits to file,Docker,12,cluster/ubuntu/util.sh,24,3.23,0.014
By number of commits to file,Docker,12,plugin/pkg/scheduler,24,3.23,0.014
By number of commits to file,Docker,12,pkg/api,23,3.096,0.014
By number of commits to file,Docker,12,pkg/registry,19,2.557,0.011
By number of commits to file,Docker,12,contrib/ansible/roles/master,17,2.288,0.01
All By number of commits to file,Mesosphere,13,"",735,0.431,0.431
By number of commits to file,Mesosphere,13,contrib/mesos,423,57.551,0.248
By number of commits to file,Mesosphere,13,contrib/mesos/pkg,384,52.245,0.225
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler,198,26.939,0.116
By number of commits to file,Mesosphere,13,cluster,98,13.333,0.058
By number of commits to file,Mesosphere,13,cluster/mesos/docker,81,11.02,0.048
By number of commits to file,Mesosphere,13,pkg,78,10.612,0.046
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/executor,62,8.435,0.036
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/podtask,52,7.075,0.031
By number of commits to file,Mesosphere,13,test/e2e,47,6.395,0.028
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/service,41,5.578,0.024
By number of commits to file,Mesosphere,13,docs,28,3.81,0.016
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/service/service.go,26,3.537,0.015
By number of commits to file,Mesosphere,13,cmd,26,3.537,0.015
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/minion,23,3.129,0.014
By number of commits to file,Mesosphere,13,pkg/kubelet,22,2.993,0.013
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/components,22,2.993,0.013
By number of commits to file,Mesosphere,13,hack,20,2.721,0.012
By number of commits to file,Mesosphere,13,pkg/client,20,2.721,0.012
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/queue,19,2.585,0.011
By number of commits to file,Mesosphere,13,docs/getting-started-guides,19,2.585,0.011
By number of commits to file,Mesosphere,13,contrib/mesos/cmd,18,2.449,0.011
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/executor/service,18,2.449,0.011
All By number of commits to file,PHP,14,"",699,0.41,0.41
By number of commits to file,PHP,14,third_party/ui/bower_components,698,99.857,0.41
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material,301,43.062,0.177
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules,277,39.628,0.163
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules/js,188,26.896,0.11
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr,141,20.172,0.083
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/feature-detects,103,14.735,0.06
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery,90,12.876,0.053
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules/closure,88,12.589,0.052
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src,84,12.017,0.049
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test,28,4.006,0.016
By number of commits to file,PHP,14,third_party/ui/bower_components/hammerjs,17,2.432,0.01
By number of commits to file,PHP,14,third_party/ui/bower_components/jsonpath,15,2.146,0.009
By number of commits to file,PHP,14,third_party/ui/bower_components/sprintf,15,2.146,0.009
By number of commits to file,PHP,14,third_party/ui/bower_components/ng-lodash,14,2.003,0.008
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/demos,14,2.003,0.008
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test/caniuse_files,12,1.717,0.007
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src/var,12,1.717,0.007
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/demos/icon,12,1.717,0.007
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src/css,11,1.574,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test/js,10,1.431,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/d3,9,1.288,0.005
By number of commits to file,PHP,14,third_party/ui/bower_components/lodash,9,1.288,0.005
By number of commits to file,PHP,14,third_party/ui/bower_components/angular,9,1.288,0.005
All By number of commits to file,ZTE Corporation,15,"",631,0.37,0.37
By number of commits to file,ZTE Corporation,15,pkg,343,54.358,0.201
By number of commits to file,ZTE Corporation,15,pkg/kubectl,105,16.64,0.062
By number of commits to file,ZTE Corporation,15,pkg/kubectl/cmd,76,12.044,0.045
By number of commits to file,ZTE Corporation,15,cmd,68,10.777,0.04
By number of commits to file,ZTE Corporation,15,pkg/kubelet,66,10.46,0.039
By number of commits to file,ZTE Corporation,15,docs,44,6.973,0.026
By number of commits to file,ZTE Corporation,15,plugin,42,6.656,0.025
By number of commits to file,ZTE Corporation,15,plugin/pkg,41,6.498,0.024
By number of commits to file,ZTE Corporation,15,plugin/pkg/scheduler,36,5.705,0.021
By number of commits to file,ZTE Corporation,15,pkg/controller,31,4.913,0.018
By number of commits to file,ZTE Corporation,15,cmd/kubeadm/app,30,4.754,0.018
By number of commits to file,ZTE Corporation,15,federation,27,4.279,0.016
By number of commits to file,ZTE Corporation,15,test,25,3.962,0.015
By number of commits to file,ZTE Corporation,15,federation/pkg,22,3.487,0.013
By number of commits to file,ZTE Corporation,15,federation/pkg/federation-controller,21,3.328,0.012
By number of commits to file,ZTE Corporation,15,pkg/registry,17,2.694,0.01
By number of commits to file,ZTE Corporation,15,examples,17,2.694,0.01
By number of commits to file,ZTE Corporation,15,plugin/pkg/scheduler/algorithm,16,2.536,0.009
By number of commits to file,ZTE Corporation,15,docs/design,15,2.377,0.009
By number of commits to file,ZTE Corporation,15,pkg/printers/internalversion,15,2.377,0.009
By number of commits to file,ZTE Corporation,15,staging,15,2.377,0.009
By number of commits to file,ZTE Corporation,15,pkg/printers,15,2.377,0.009
By number of commits to file,ZTE Corporation,15,pkg/genericapiserver,15,2.377,0.009
By number of commits to file,ZTE Corporation,15,federation/pkg/federation-controller/service,14,2.219,0.008
All By number of commits to file,NotFound,16,"",130,0.076,0.076
By number of commits to file,NotFound,16,pkg,71,54.615,0.042
By number of commits to file,NotFound,16,cluster,32,24.615,0.019
By number of commits to file,NotFound,16,pkg/kubelet,24,18.462,0.014
By number of commits to file,NotFound,16,cluster/addons,17,13.077,0.01
By number of commits to file,NotFound,16,docs,12,9.231,0.007
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch,11,8.462,0.006
By number of commits to file,NotFound,16,pkg/controller,11,8.462,0.006
By number of commits to file,NotFound,16,pkg/kubelet/dockertools,10,7.692,0.006
By number of commits to file,NotFound,16,pkg/kubectl,10,7.692,0.006
By number of commits to file,NotFound,16,cluster/ubuntu,9,6.923,0.005
By number of commits to file,NotFound,16,docs/user-guide,7,5.385,0.004
By number of commits to file,NotFound,16,pkg/util,6,4.615,0.004
By number of commits to file,NotFound,16,pkg/kubelet/container,6,4.615,0.004
By number of commits to file,NotFound,16,pkg/api,5,3.846,0.003
By number of commits to file,NotFound,16,pkg/cloudprovider/providers,5,3.846,0.003
By number of commits to file,NotFound,16,pkg/controller/deployment,4,3.077,0.002
By number of commits to file,NotFound,16,pkg/volume,4,3.077,0.002
By number of commits to file,NotFound,16,cluster/ubuntu/master/init_conf,4,3.077,0.002
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws,4,3.077,0.002
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws/aws.go,3,2.308,0.002
By number of commits to file,NotFound,16,pkg/controller/podautoscaler,3,2.308,0.002
By number of commits to file,NotFound,16,cluster/addons/registry,3,2.308,0.002
By number of commits to file,NotFound,16,test,3,2.308,0.002
